index,emotion_numeric,emotion_str,image_path
8977,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/8977.jpg
8978,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/8978.jpg
8979,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/8979.jpg
8980,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8980.jpg
8981,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8981.jpg
8982,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/8982.jpg
8983,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/8983.jpg
8984,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8984.jpg
8985,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/8985.jpg
8986,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8986.jpg
8987,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8987.jpg
8988,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/8988.jpg
8989,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8989.jpg
8990,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/8990.jpg
8991,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8991.jpg
8992,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8992.jpg
8993,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/8993.jpg
8994,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/8994.jpg
8995,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/8995.jpg
8996,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/8996.jpg
8997,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/8997.jpg
8998,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/8998.jpg
8999,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/8999.jpg
9000,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9000.jpg
9001,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9001.jpg
9002,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9002.jpg
9003,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9003.jpg
9004,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9004.jpg
9005,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9005.jpg
9006,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9006.jpg
9007,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9007.jpg
9008,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9008.jpg
9009,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9009.jpg
9010,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9010.jpg
9011,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9011.jpg
9012,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9012.jpg
9013,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9013.jpg
9014,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9014.jpg
9015,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9015.jpg
9016,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9016.jpg
9017,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9017.jpg
9018,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9018.jpg
9019,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9019.jpg
9020,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9020.jpg
9021,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9021.jpg
9022,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9022.jpg
9023,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9023.jpg
9024,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9024.jpg
9025,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9025.jpg
9026,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9026.jpg
9027,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9027.jpg
9028,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9028.jpg
9029,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9029.jpg
9030,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9030.jpg
9031,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9031.jpg
9032,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9032.jpg
9033,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9033.jpg
9034,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9034.jpg
9035,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9035.jpg
9036,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9036.jpg
9037,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9037.jpg
9038,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9038.jpg
9039,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9039.jpg
9040,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9040.jpg
9041,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9041.jpg
9042,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9042.jpg
9043,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9043.jpg
9044,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9044.jpg
9045,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9045.jpg
9046,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9046.jpg
9047,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9047.jpg
9048,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9048.jpg
9049,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9049.jpg
9050,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9050.jpg
9051,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9051.jpg
9052,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9052.jpg
9053,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9053.jpg
9054,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9054.jpg
9055,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9055.jpg
9056,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9056.jpg
9057,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9057.jpg
9058,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9058.jpg
9059,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9059.jpg
9060,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9060.jpg
9061,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9061.jpg
9062,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9062.jpg
9063,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9063.jpg
9064,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9064.jpg
9065,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9065.jpg
9066,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9066.jpg
9067,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9067.jpg
9068,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9068.jpg
9069,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9069.jpg
9070,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9070.jpg
9071,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9071.jpg
9072,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9072.jpg
9073,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9073.jpg
9074,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9074.jpg
9075,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9075.jpg
9076,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9076.jpg
9077,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9077.jpg
9078,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9078.jpg
9079,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9079.jpg
9080,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9080.jpg
9081,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9081.jpg
9082,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9082.jpg
9083,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9083.jpg
9084,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9084.jpg
9085,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9085.jpg
9086,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9086.jpg
9087,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9087.jpg
9088,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9088.jpg
9089,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9089.jpg
9090,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9090.jpg
9091,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9091.jpg
9092,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9092.jpg
9093,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9093.jpg
9094,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9094.jpg
9095,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9095.jpg
9096,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9096.jpg
9097,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9097.jpg
9098,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9098.jpg
9099,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9099.jpg
9100,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9100.jpg
9101,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9101.jpg
9102,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9102.jpg
9103,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9103.jpg
9104,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9104.jpg
9105,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9105.jpg
9106,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9106.jpg
9107,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9107.jpg
9108,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9108.jpg
9109,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9109.jpg
9110,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9110.jpg
9111,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9111.jpg
9112,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9112.jpg
9113,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9113.jpg
9114,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9114.jpg
9115,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9115.jpg
9116,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9116.jpg
9117,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9117.jpg
9118,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9118.jpg
9119,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9119.jpg
9120,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9120.jpg
9121,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9121.jpg
9122,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9122.jpg
9123,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9123.jpg
9124,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9124.jpg
9125,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9125.jpg
9126,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9126.jpg
9127,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9127.jpg
9128,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9128.jpg
9129,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9129.jpg
9130,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9130.jpg
9131,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9131.jpg
9132,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9132.jpg
9133,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9133.jpg
9134,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9134.jpg
9135,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9135.jpg
9136,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9136.jpg
9137,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9137.jpg
9138,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9138.jpg
9139,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9139.jpg
9140,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9140.jpg
9141,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9141.jpg
9142,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9142.jpg
9143,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9143.jpg
9144,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9144.jpg
9145,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9145.jpg
9146,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9146.jpg
9147,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9147.jpg
9148,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9148.jpg
9149,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9149.jpg
9150,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9150.jpg
9151,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9151.jpg
9152,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9152.jpg
9153,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9153.jpg
9154,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9154.jpg
9155,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9155.jpg
9156,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9156.jpg
9157,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9157.jpg
9158,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9158.jpg
9159,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9159.jpg
9160,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9160.jpg
9161,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9161.jpg
9162,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9162.jpg
9163,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9163.jpg
9164,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9164.jpg
9165,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9165.jpg
9166,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9166.jpg
9167,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9167.jpg
9168,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9168.jpg
9169,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9169.jpg
9170,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9170.jpg
9171,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9171.jpg
9172,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9172.jpg
9173,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9173.jpg
9174,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9174.jpg
9175,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9175.jpg
9176,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9176.jpg
9177,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9177.jpg
9178,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9178.jpg
9179,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9179.jpg
9180,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9180.jpg
9181,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9181.jpg
9182,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9182.jpg
9183,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9183.jpg
9184,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9184.jpg
9185,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9185.jpg
9186,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9186.jpg
9187,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9187.jpg
9188,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9188.jpg
9189,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9189.jpg
9190,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9190.jpg
9191,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9191.jpg
9192,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9192.jpg
9193,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9193.jpg
9194,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9194.jpg
9195,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9195.jpg
9196,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9196.jpg
9197,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9197.jpg
9198,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9198.jpg
9199,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9199.jpg
9200,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9200.jpg
9201,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9201.jpg
9202,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9202.jpg
9203,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9203.jpg
9204,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9204.jpg
9205,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9205.jpg
9206,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9206.jpg
9207,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9207.jpg
9208,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9208.jpg
9209,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9209.jpg
9210,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9210.jpg
9211,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9211.jpg
9212,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9212.jpg
9213,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9213.jpg
9214,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9214.jpg
9215,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9215.jpg
9216,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9216.jpg
9217,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9217.jpg
9218,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9218.jpg
9219,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9219.jpg
9220,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9220.jpg
9221,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9221.jpg
9222,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9222.jpg
9223,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9223.jpg
9224,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9224.jpg
9225,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9225.jpg
9226,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9226.jpg
9227,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9227.jpg
9228,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9228.jpg
9229,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9229.jpg
9230,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9230.jpg
9231,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9231.jpg
9232,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9232.jpg
9233,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9233.jpg
9234,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9234.jpg
9235,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9235.jpg
9236,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9236.jpg
9237,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9237.jpg
9238,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9238.jpg
9239,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9239.jpg
9240,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9240.jpg
9241,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9241.jpg
9242,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9242.jpg
9243,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9243.jpg
9244,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9244.jpg
9245,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9245.jpg
9246,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9246.jpg
9247,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9247.jpg
9248,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9248.jpg
9249,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9249.jpg
9250,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9250.jpg
9251,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9251.jpg
9252,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9252.jpg
9253,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9253.jpg
9254,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9254.jpg
9255,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9255.jpg
9256,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9256.jpg
9257,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/9257.jpg
9258,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9258.jpg
9259,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9259.jpg
9260,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9260.jpg
9261,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9261.jpg
9262,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9262.jpg
9263,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9263.jpg
9264,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9264.jpg
9265,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9265.jpg
9266,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9266.jpg
9267,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9267.jpg
9268,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9268.jpg
9269,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9269.jpg
9270,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9270.jpg
9271,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9271.jpg
9272,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9272.jpg
9273,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9273.jpg
9274,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9274.jpg
9275,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9275.jpg
9276,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9276.jpg
9277,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9277.jpg
9278,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9278.jpg
9279,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9279.jpg
9280,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9280.jpg
9281,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9281.jpg
9282,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9282.jpg
9283,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9283.jpg
9284,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9284.jpg
9285,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9285.jpg
9286,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9286.jpg
9287,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9287.jpg
9288,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9288.jpg
9289,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9289.jpg
9290,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9290.jpg
9291,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/9291.jpg
9292,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9292.jpg
9293,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9293.jpg
9294,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9294.jpg
9295,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9295.jpg
9296,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9296.jpg
9297,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9297.jpg
9298,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9298.jpg
9299,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9299.jpg
9300,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9300.jpg
9301,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9301.jpg
9302,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9302.jpg
9303,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/9303.jpg
9304,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9304.jpg
9305,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9305.jpg
9306,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/9306.jpg
9307,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/9307.jpg
9308,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/9308.jpg
9309,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/9309.jpg
9310,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/9310.jpg
